DentalOnlyPlan,HIOSProductId,IssuerId,MarketCoverage,NetworkId,PlanId,PlanMarketingName,PlanType,QHPNonQHPTypeId,RowNumber,ServiceAreaId,StandardComponentId,StateCode,TIN,UniquePlanDesign,WellnessProgramOffered,ChildOnlyOffering_Adult-Only,ChildOnlyOffering_Allows Adult and Child-Only,ChildOnlyOffering_Child-Only,CSRVariationType_73% AV Level Silver Plan,CSRVariationType_87% AV Level Silver Plan,CSRVariationType_94% AV Level Silver Plan,CSRVariationType_Limited Cost Sharing Plan Variation,CSRVariationType_Standard  On Exchange Plan,CSRVariationType_Standard Bronze Off Exchange Plan,CSRVariationType_Standard Bronze On Exchange Plan,CSRVariationType_Standard Catastrophic Off Exchange Plan,CSRVariationType_Standard Catastrophic On Exchange Plan,CSRVariationType_Standard Gold Off Exchange Plan,CSRVariationType_Standard Gold On Exchange Plan,CSRVariationType_Standard High Off Exchange Plan,CSRVariationType_Standard High On Exchange Plan,CSRVariationType_Standard Low Off Exchange Plan,CSRVariationType_Standard Low On Exchange Plan,CSRVariationType_Standard Platinum  On Exchange Plan,CSRVariationType_Standard Platinum Off Exchange Plan,CSRVariationType_Standard Platinum On Exchange Plan,CSRVariationType_Standard Silver Off Exchange Plan,CSRVariationType_Standard Silver On Exchange Plan,CSRVariationType_Zero Cost Sharing Plan Variation,IsNewPlan_Existing,IsNewPlan_New,IssuerId_scaled,Metal_Bronze,Metal_Gold,Metal_Other,Metal_Platinum,Metal_Silver
0,9638338000010,0.9601014708827522,0,38000N001,96383380000100001-00,Health Republic Catastrophic Plan,3,2,4,380001,96383380000100001,38,45-3261827,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9601014708827522,0,0,1,0,0
0,9638338000019,0.9601014708827522,0,38000N001,96383380000190001-00,PrimaryCare Bronze Plan,3,2,4,380001,96383380000190001,38,45-3261827,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9601014708827522,1,0,0,0,0
0,8580438000047,0.8423974721288858,0,38000N001,85804380000470001-00,LifeWise Exclusive Provider Bronze 5250 HSA,3,2,4,380001,85804380000470001,38,93-0931709,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8423974721288858,1,0,0,0,0
0,9541738000019,0.9493535681701863,0,38000N001,95417380000190001-00,Trillium Oregon Standard Silver Plan Vital,1,2,4,380001,95417380000190001,38,42-1694349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9493535681701863,0,0,0,0,1
0,9541738000018,0.9493535681701863,0,38000N001,95417380000180001-00,Trillium Oregon Standard Gold Plan Vital,1,2,11,380001,95417380000180001,38,42-1694349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9493535681701863,0,1,0,0,0
0,9638338000020,0.9601014708827522,0,38000N002,96383380000200001-00,FoundationCare Silver Plan,3,2,4,380002,96383380000200001,38,45-3261827,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9601014708827522,0,0,0,0,1
0,9638338000012,0.9601014708827522,0,38000N001,96383380000120001-00,HSA Bronze Plan,3,2,4,380001,96383380000120001,38,45-3261827,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9601014708827522,1,0,0,0,0
0,9938938000024,0.9935468078951468,0,38000N001,99389380000240001-00,Oregon's Health CO-OP SiMPLE Gold Broad Network,1,2,4,380001,99389380000240001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9935468078951468,0,1,0,0,0
0,9938938000061,0.9935468078951468,0,38000N002,99389380000610001-05,Oregon's Health CO-OP Oregon Standard Silver Plan Select Network,1,2,9,380002,99389380000610001,38,45-3321455,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,0,0,0,0,1
0,9938938000026,0.9935468078951468,0,38000N001,99389380000260001-00,Oregon's Health CO-OP SiMPLE Silver Broad Network,1,2,8,380001,99389380000260001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.9935468078951468,0,0,0,0,1
0,9938938000057,0.9935468078951468,0,38000N002,99389380000570001-02,Oregon's Health CO-OP Oregon Standard Silver Plan Broad Network,1,2,6,380001,99389380000570001,38,45-3321455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9935468078951468,0,0,0,0,1
0,9938938000055,0.9935468078951468,0,38000N002,99389380000550001-00,Oregon's Health CO-OP Oregon Standard Gold Plan Broad Network,1,2,11,380001,99389380000550001,38,45-3321455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9935468078951468,0,1,0,0,0
0,9938938000059,0.9935468078951468,0,38000N001,99389380000590001-02,Oregon's Health CO-OP Oregon Standard Bronze Plan Broad Network,1,2,6,380001,99389380000590001,38,45-3321455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.9935468078951468,1,0,0,0,0
0,9938938000031,0.9935468078951468,0,38000N001,99389380000310001-00,Oregon's Health CO-OP SiMPLE Bronze Broad Network,1,2,15,380001,99389380000310001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9935468078951468,1,0,0,0,0
0,6221035000145,0.5798860677807695,0,35000N001,62210350001450003-03,Dakota Reserve 6000,0,2,18,350001,62210350001450003,35,46-0401087,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,1,0,0,0,0
0,6221035000146,0.5798860677807695,0,35000N001,62210350001460001-00,Dakota Signature Plus 1000,0,2,4,350001,62210350001460001,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,9938938000029,0.9935468078951468,0,38000N001,99389380000290001-00,Oregon's Health CO-OP SiMPLE Silver HSA Broad Network,1,2,4,380001,99389380000290001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9935468078951468,0,0,0,0,1
0,9938938000028,0.9935468078951468,0,38000N002,99389380000280001-00,Oregon's Health CO-OP SiMPLE Gold Select Network,1,2,4,380002,99389380000280001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,0,1,0,0,0
0,9938938000027,0.9935468078951468,0,38000N002,99389380000270001-00,Oregon's Health CO-OP SiMPLE Silver Select Network,1,2,8,380002,99389380000270001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9935468078951468,0,0,0,0,1
0,9938938000032,0.9935468078951468,0,38000N002,99389380000320001-00,Oregon's Health CO-OP SiMPLE Bronze Select Network,1,2,15,380002,99389380000320001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,1,0,0,0,0
0,9938938000030,0.9935468078951468,0,38000N002,99389380000300001-00,Oregon's Health CO-OP SiMPLE Silver HSA Select Network,1,2,4,380002,99389380000300001,38,45-3321455,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9935468078951468,0,0,0,0,1
0,9938938000056,0.9935468078951468,0,38000N002,99389380000560001-00,Oregon's Health CO-OP Oregon Standard Gold Plan Select Network,1,2,11,380002,99389380000560001,38,45-3321455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,0,1,0,0,0
0,9938938000060,0.9935468078951468,0,38000N002,99389380000600001-00,Oregon's Health CO-OP Oregon Standard Bronze Plan Select Network,1,2,4,380002,99389380000600001,38,45-3321455,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9935468078951468,1,0,0,0,0
0,6221035000136,0.5798860677807695,1,35000N001,62210350001360095-00,Reserve 6000,0,2,6,350001,62210350001360095,35,46-0401087,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,1,0,0,0,0
0,6221035000143,0.5798860677807695,0,35000N001,62210350001430001-00,Dakota Universal 1000,0,2,4,350001,62210350001430001,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,6221035000144,0.5798860677807695,0,35000N001,62210350001440001-00,Dakota Core 1000,0,2,4,350001,62210350001440001,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,6221035000131,0.5798860677807695,1,35000N001,62210350001310068-00,Choice 1500,0,2,4,350001,62210350001310068,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,6221035000147,0.5798860677807695,0,35000N001,62210350001470002-06,Dakota Signature 3000,0,2,14,350001,62210350001470002,35,46-0401087,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,0,0,0,1
0,6221035000148,0.5798860677807695,0,35000N001,62210350001480001-00,Dakota Basic 3000,0,2,4,350001,62210350001480001,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,6221035000135,0.5798860677807695,1,35000N001,62210350001350074-00,Ultra 1500,0,2,4,350001,62210350001350074,35,46-0401087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5798860677807695,0,1,0,0,0
0,3454136000016,0.272035425799417,0,U16000001,34541360000160001-00,"BridgeSpan Exchange Gold with Dental, Vision, and 31000P",1,2,4,360001,34541360000160001,36,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.272035425799417,0,1,0,0,0
0,3454136000017,0.272035425799417,0,U16000001,34541360000170001-00,BridgeSpan Exchange Silver+,1,2,4,360001,34541360000170001,36,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.272035425799417,0,0,0,0,1
0,3454136000018,0.272035425799417,0,U16000001,34541360000180001-00,BridgeSpan Exchange Silver HSA,1,2,4,360001,34541360000180001,36,87-0388069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.272035425799417,0,0,0,0,1
0,3454136000019,0.272035425799417,0,U16000001,34541360000190001-00,BridgeSpan Exchange Bronze HSA+,1,2,11,360001,34541360000190001,36,87-0388069,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.272035425799417,1,0,0,0,0
0,1566829000014,0.062050779946149215,1,29000N001,15668290000140055-01,Silver Piedmont Preferred 3000/35/60,1,2,5,290001,15668290000140055,29,31-1592932,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.062050779946149215,0,0,0,0,1
0,1566829000013,0.062050779946149215,0,29000N001,15668290000130035-00,Silver Preferred 2500/35/60,1,2,12,290001,15668290000130035,29,31-1592932,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.062050779946149215,0,0,0,0,1
0,8838029000089,0.8710585460290616,0,29000N002,88380290000890001-00,Anthem HealthKeepers Bronze X POS 4000 20,2,2,4,290007,88380290000890001,29,54-1356687,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8710585460290616,1,0,0,0,0
0,3127430000045,0.23568615233983845,1,30000N001,31274300000450001-01,Balance Blue PPO 1000,1,2,5,300001,31274300000450001,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,1,0,0,0
0,3127430000044,0.23568615233983845,1,30000N001,31274300000440031-01,Shared Cost Blue PPO 750,1,2,7,300001,31274300000440031,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,1,0,0,0
0,3127430000043,0.23568615233983845,1,30000N001,31274300000430021-00,Health Savings Blue PPO 2000,1,2,8,300001,31274300000430021,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.23568615233983845,0,0,0,0,1
0,3127430000047,0.23568615233983845,0,30000N001,31274300000470001-00,Balance Blue PPO 500,1,2,4,300001,31274300000470001,30,55-0624615,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23568615233983845,0,1,0,0,0
0,1151210000017,0.015810320656890448,0,10000N004,11512100000170001-00,Blue Local 500 (local network with Duke Medicine and WakeMed),2,2,113,100007,11512100000170001,10,56-0894904,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.015810320656890448,0,0,0,1,0
0,6167110000006,0.5738890496005696,0,10000N004,61671100000060001-01,Aetna Leap Everyday  Carolinas HealthCare System,0,2,21,100004,61671100000060001,10,23-2169745,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5738890496005696,0,0,0,0,1
0,6167110000007,0.5738890496005696,0,10000N003,61671100000070004-00,Coventry Bronze $15 Copay,2,2,4,100003,61671100000070004,10,23-2169745,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5738890496005696,1,0,0,0,0
0,7375111000010,0.7082934644740648,0,11000N003,73751110000100017-00,Altru Prime by Medica Gold Copay 100,2,2,24,110003,73751110000100017,11,41-1242261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7082934644740648,0,1,0,0,0
0,1019112000030,0.0011126193284229785,1,12000N001,10191120000300001-00,Health Republic Full Access Pure Bronze,3,2,4,120001,10191120000300001,12,45-3262003,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0011126193284229785,1,0,0,0,0
0,1019112000021,0.0011126193284229785,1,12000N003,10191120000210001-00,Health Republic CentraState Community Plan Bronze,3,2,4,120003,10191120000210001,12,45-3262003,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0011126193284229785,1,0,0,0,0
0,1019112000022,0.0011126193284229785,1,12000N004,10191120000220001-00,Health Republic Active Access Spotlight Bronze,3,2,4,120004,10191120000220001,12,45-3262003,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0011126193284229785,1,0,0,0,0
0,5022112000034,0.4464941364961392,0,12000N001,50221120000340001-02,Oscar Classic+ Silver,3,2,17,120001,50221120000340001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.4464941364961392,0,0,0,0,1
0,5022112000005,0.4464941364961392,0,12000N001,50221120000050001-00,Oscar Classic+ Gold,3,2,22,120001,50221120000050001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4464941364961392,0,1,0,0,0
0,5022112000016,0.4464941364961392,0,12000N001,50221120000160001-00,Oscar Market Bronze,3,2,4,120001,50221120000160001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4464941364961392,1,0,0,0,0
0,5022112000002,0.4464941364961392,0,12000N001,50221120000020001-00,Oscar Share Silver,3,2,8,120001,50221120000020001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4464941364961392,0,0,0,0,1
0,5022112000030,0.4464941364961392,0,12000N001,50221120000300001-00,Oscar Share Gold,3,2,15,120001,50221120000300001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4464941364961392,0,1,0,0,0
0,5022112000023,0.4464941364961392,0,12000N001,50221120000230001-00,Oscar Market Silver,3,2,4,120001,50221120000230001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4464941364961392,0,0,0,0,1
0,5022112000022,0.4464941364961392,0,12000N001,50221120000220001-00,Oscar Classic Silver,3,2,4,120001,50221120000220001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4464941364961392,0,0,0,0,1
0,5022112000020,0.4464941364961392,0,12000N001,50221120000200001-00,Oscar Classic Gold,3,2,11,120001,50221120000200001,12,47-1142944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4464941364961392,0,1,0,0,0
0,9166112000234,0.9075635861946194,0,12000N002,91661120002340005-00,OMN31000 Platinum,3,2,15,120001,91661120002340005,12,22-0999690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9075635861946194,0,0,0,1,0
0,9166112000235,0.9075635861946194,1,12000N002,91661120002350005-00,OMN31000 Platinum,3,2,8,120001,91661120002350005,12,22-0999690,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9075635861946194,0,0,0,1,0
0,4548013000005,0.3937448541356061,0,13000N001,45480130000050002-00,Gold Compass 1000,0,2,8,130001,45480130000050002,13,33-0115166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3937448541356061,0,1,0,0,0
0,2348914000001,0.14906873762210995,1,14000N001,23489140000010056-00,Platinum Navigate Plus 0,2,2,4,140001,23489140000010056,14,36-2739571,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.14906873762210995,0,0,0,1,0
0,3370914000064,0.2627784329869378,1,14000N001,33709140000640001-01,Health Savings PPO Embedded $2600 a Community Blue Flex Plan,1,2,5,140001,33709140000640001,14,23-1294723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2627784329869378,0,0,0,0,1
0,3370914000063,0.2627784329869378,1,14000N001,33709140000630006-00,Connect Blue EPO $900 a Community Blue Plan,3,2,12,140010,33709140000630006,14,23-1294723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2627784329869378,0,1,0,0,0
0,3370914000069,0.2627784329869378,0,14000N001,33709140000690002-01,"Connect Blue EPO 2500, a Community Blue Flex Plan",3,2,9,140010,33709140000690002,14,23-1294723,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2627784329869378,0,0,0,0,1
0,3624714000006,0.2910167115423129,0,14000N001,36247140000060001-03,Alliance Flex Blue PPO 2100,1,2,11,140011,36247140000060001,14,20-2353206,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2910167115423129,0,0,0,0,1
0,4512714000002,0.389817307906273,0,14000N004,45127140000020018-00,Healthy Benefits PPO HSA 3000.10,1,2,18,140002,45127140000020018,14,45-5492167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.389817307906273,0,0,0,0,1
0,5595714000032,0.510313981174481,0,14000N002,55957140000320001-00,"myBlue Choice LP $5,500",1,2,4,140001,55957140000320001,14,23-2905083,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.510313981174481,1,0,0,0,0
0,5595714000027,0.510313981174481,1,14000N002,55957140000270001-00,BlueCare PPO Platinum 1,1,2,4,140001,55957140000270001,14,23-2905083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.510313981174481,0,0,0,1,0
0,5595714000033,0.510313981174481,0,14000N001,55957140000330001-00,"myBlue Access LP $4,600",1,2,8,140001,55957140000330001,14,23-2905083,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.510313981174481,1,0,0,0,0
0,5595714000035,0.510313981174481,0,14000N001,55957140000350005-00,"myBlue Access $4,000",1,2,4,140001,55957140000350005,14,23-2905083,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.510313981174481,1,0,0,0,0
0,5595714000030,0.510313981174481,1,14000N001,55957140000300001-00,AffordaBlue Platinum 1,1,2,4,140001,55957140000300001,14,23-2905083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.510313981174481,0,0,0,1,0
0,5595714000036,0.510313981174481,0,14000N001,55957140000360003-00,myBlue Care - Gold,1,2,4,140001,55957140000360003,14,23-2905083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.510313981174481,0,1,0,0,0
0,5595714000029,0.510313981174481,1,14000N001,55957140000290017-00,BlueCare Custom PPO Silver 2,1,2,4,140001,55957140000290017,14,23-2905083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.510313981174481,0,0,0,0,1
0,6484414000012,0.6091924608914306,0,14000N003,64844140000120006-01,Aetna Leap Basic,0,2,5,140003,64844140000120006,14,23-2169745,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6091924608914306,1,0,0,0,0
0,6484414000009,0.6091924608914306,0,14000N002,64844140000090003-00,Aetna PinnacleHealth Bronze $15 Copay,0,2,4,140002,64844140000090003,14,23-2169745,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6091924608914306,1,0,0,0,0
0,6484414000010,0.6091924608914306,0,14000N004,64844140000100003-00,Coventry Bronze $15 Copay OAH8000,0,2,4,140004,64844140000100003,14,23-2169745,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6091924608914306,1,0,0,0,0
0,7019414000049,0.6687175949620597,1,14000N002,70194140000490003-00,Alliance Flex Blue PPO $2500,1,2,8,140011,70194140000490003,14,54-1637426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6687175949620597,0,0,0,0,1
0,3840815000002,0.3150604152295333,0,15000N002,38408150000020024-01,Coventry Bronze Ded Only HSA Eligible Upstate,2,2,5,150002,38408150000020024,15,23-2169745,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3150604152295333,1,0,0,0,0
0,3840815000001,0.3150604152295333,0,15000N005,38408150000010001-00,Aetna Leap Everyday  Carolinas HealthCare System,0,2,4,150005,38408150000010001,15,23-2169745,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3150604152295333,0,0,0,0,1
0,5786015000006,0.5314871269943702,0,15000N001,57860150000060001-03,Gold Compass 1000,3,2,7,150001,57860150000060001,15,36-2739571,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5314871269943702,0,1,0,0,0
0,6944316000007,0.6603618238056032,0,16000N001,69443160000070002-00,Gold Compass Plus HSA 1600,2,2,4,160001,69443160000070002,16,36-2739571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6603618238056032,0,1,0,0,0
0,9924816000006,0.9919780146420702,0,16000N002,99248160000060001-00,Cigna Connect HSA Bronze 6000,3,2,4,160002,99248160000060001,16,59-1031071,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9919780146420702,1,0,0,0,0
0,2006917000012,0.11101715659004427,0,17000N001,20069170000120001-01,Simple Gold,3,2,12,170001,20069170000120001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.11101715659004427,0,1,0,0,0
0,2006917000014,0.11101715659004427,0,17000N001,20069170000140001-00,Simple+ Silver,3,2,15,170001,20069170000140001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11101715659004427,0,0,0,0,1
0,2006917000015,0.11101715659004427,0,17000N001,20069170000150001-00,Simple+ Gold,3,2,22,170001,20069170000150001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11101715659004427,0,1,0,0,0
0,2006917000001,0.11101715659004427,0,17000N001,20069170000010001-00,Market Secure,3,2,4,170001,20069170000010001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11101715659004427,0,0,1,0,0
0,2006917000006,0.11101715659004427,0,17000N001,20069170000060001-00,Classic Bronze,3,2,6,170001,20069170000060001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11101715659004427,1,0,0,0,0
0,2006917000002,0.11101715659004427,0,17000N001,20069170000020001-00,Market Bronze,3,2,4,170001,20069170000020001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11101715659004427,1,0,0,0,0
0,2006917000003,0.11101715659004427,0,17000N001,20069170000030001-00,Market Silver,3,2,8,170001,20069170000030001,17,47-3185443,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11101715659004427,0,0,0,0,1
